agency,date,time,event_num,incident_num,nature_code,Nature_Description,beat_zone,event_source,disposition_code,Hour,Year,Num,NumDay,NumMonth,YearMon,Location,NatureMajor
SRP,12/24/2016 12:00:00 AM,1403,163590136,,1066,SUSPICIOUS PERSON,2,PHONE,HRI,14,2016,1,6 Sat,,2016_12,"(38.443469995160406, -122.70669155794059)",SUSPICIOUS PERSON
SRP,01/29/2017 12:00:00 AM,0036,170290012,,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,0,2017,1,0 Sun,,2017_01,"(38.4804022376446, -122.73592618575849)",UNWANTED GUEST
SRP,01/22/2017 12:00:00 AM,2117,170220248,,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,21,2017,1,0 Sun,,2017_01,"(38.47930913774579, -122.73509399277219)",UNWANTED GUEST
SRP,07/07/2017 12:00:00 AM,0820,171880069,,1017,SECURITYCHECK,6,OFFICER,HRI,8,2017,1,5 Fri,,2017_07,"(38.44035770190713, -122.7028202303855)",SECURITYCHECK
SRP,03/25/2017 12:00:00 AM,2046,170840278,,IC,IN CUSTODY,8,PHONE,HRI,20,2017,1,6 Sat,,2017_03,"(38.41726832455577, -122.70930857064513)",OTHER
SRP,07/05/2017 12:00:00 AM,2309,171860415,,1154,SUSPICIOUS VEHICLE,8,OFFICER,HRI,23,2017,1,3 Wed,,2017_07,"(38.41726832455577, -122.70930857064513)",SUSPICIOUS VEHICLE
SRP,07/15/2017 12:00:00 AM,1509,171960165,,415U,DISTURBANCE UNWANTED GUEST,1,PHONE,HRI,15,2017,1,6 Sat,,2017_07,"(38.460932596812455, -122.72865349413628)",DISTURBANCE UNWANTED GUEST
SRP,08/15/2017 12:00:00 AM,0833,172270081,,602,TRESPASS,1,PHONE,HRI,8,2017,1,2 Tue,,2017_08,"(38.46720458768791, -122.74457098454195)",OTHER
SRP,07/15/2017 12:00:00 AM,0106,171960028,,1017,SECURITYCHECK,3,OFFICER,HRI,1,2017,1,6 Sat,,2017_07,"(38.45289278490098, -122.745804713325)",SECURITYCHECK
SRP,05/09/2017 12:00:00 AM,0859,171290095,,1154,SUSPICIOUS VEHICLE,8,OFFICER,HRI,8,2017,1,2 Tue,,2017_05,"(38.42747494296667, -122.70440056692821)",SUSPICIOUS VEHICLE
SRP,07/21/2017 12:00:00 AM,1725,172020235,,UNWANTED,UNWANTED GUEST,5,PHONE,HRI,17,2017,1,5 Fri,,2017_07,"(38.42728268671444, -122.74340814830671)",UNWANTED GUEST
SRP,08/02/2017 12:00:00 AM,1930,172140341,170010404,488JO,PETTY THEFT JUST OCCURRED,8,PHONE,HRI,19,2017,1,3 Wed,,2017_08,"(38.419907811376845, -122.71144296922358)",OTHER
SRP,02/13/2017 12:00:00 AM,1631,170440250,,1066,SUSPICIOUS PERSON,5,PHONE,HRI,16,2017,1,1 Mon,,2017_02,"(38.43258199791884, -122.74390313311513)",SUSPICIOUS PERSON
SRP,07/15/2017 12:00:00 AM,0253,171960057,,OWS,OUT WITH SUBJECT,7,OFFICER,HRI,2,2017,1,6 Sat,,2017_07,"(38.414021672207575, -122.71790047439562)",OUT WITH SUBJECT
SRP,07/29/2017 12:00:00 AM,1151,172100142,,647F,DRUNK IN PUBLIC,9,PHONE,HRI,11,2017,1,6 Sat,,2017_07,"(38.43870389884352, -122.71368994743042)",OTHER
SRP,11/23/2016 12:00:00 AM,1116,163280092,,OWS,OUT WITH SUBJECT,,OFFICER,HRI,11,2016,1,3 Wed,,2016_11,"(38.42894043576985, -122.73235934261581)",OUT WITH SUBJECT
SRP,04/28/2017 12:00:00 AM,2054,171180414,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,20,2017,1,5 Fri,,2017_04,"(38.46053385717377, -122.71865765682735)",COUNTY / CITY ORDINANCE
SRP,04/07/2017 12:00:00 AM,0856,170970079,,UNWANTED,UNWANTED GUEST,5,PHONE,HRI,8,2017,1,5 Fri,,2017_04,"(38.428843287554905, -122.74198963314248)",UNWANTED GUEST
SRP,03/29/2017 12:00:00 AM,1850,170880330,,1017,SECURITYCHECK,2,PHONE,HRI,18,2017,1,3 Wed,,2017_03,"(38.45469243046888, -122.7143455112232)",SECURITYCHECK
SRP,01/05/2017 12:00:00 AM,1123,170050150,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,11,2017,1,4 Thu,,2017_01,"(38.44106975483482, -122.71210052130584)",DISTURBANCE UNWANTED GUEST
SRP,11/30/2016 12:00:00 AM,0716,163350036,,SLEEPER,SUBJ SLEEPING,7,OFFICER,HRI,7,2016,1,3 Wed,,2016_11,"(38.413299872198266, -122.7178373856383)",SUBJ SLEEPING
SRP,02/24/2017 12:00:00 AM,1612,170550247,,1017,SECURITYCHECK,9,PHONE,HRI,16,2017,1,5 Fri,,2017_02,"(38.43972095592681, -122.71971925262682)",SECURITYCHECK
SRP,02/04/2017 12:00:00 AM,0743,170350058,,1066,SUSPICIOUS PERSON,6,PHONE,HRI,7,2017,1,6 Sat,,2017_02,"(38.43490086122272, -122.6869377283786)",SUSPICIOUS PERSON
SRP,12/21/2016 12:00:00 AM,1512,163560234,,SLEEPER,SUBJ SLEEPING,4,PHONE,HRI,15,2016,1,3 Wed,,2016_12,"(38.4597863692317, -122.70582966643762)",SUBJ SLEEPING
SRP,03/18/2017 12:00:00 AM,0920,170770109,,1154O,SUSPICIOUS VEH OCCUPIED,8,PHONE,HRI,9,2017,1,6 Sat,,2017_03,"(38.40505671563318, -122.71291792238857)",SUSPICIOUS VEH OCCUPIED
SRP,04/19/2017 12:00:00 AM,0904,171090103,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,9,2017,1,3 Wed,,2017_04,"(38.44250279563627, -122.72101468869043)",OUT WITH SUBJECT
SRP,02/02/2017 12:00:00 AM,0845,170330075,,1154,SUSPICIOUS VEHICLE,6,OFFICER,HRI,8,2017,1,4 Thu,,2017_02,"(38.43370179665508, -122.6872438937626)",SUSPICIOUS VEHICLE
SRP,11/22/2016 12:00:00 AM,0903,163270070,,1017,SECURITYCHECK,5,OFFICER,HRI,9,2016,1,2 Tue,,2016_11,"(38.42964984716755, -122.74168033296691)",SECURITYCHECK
SRP,12/23/2016 12:00:00 AM,2323,163580315,160017212,IC,IN CUSTODY,8,PHONE,HRI,23,2016,1,5 Fri,,2016_12,"(38.41726832455577, -122.70930857064513)",OTHER
SRP,07/11/2017 12:00:00 AM,0642,171920067,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,6,2017,1,2 Tue,,2017_07,"(38.435213716743945, -122.7136969931988)",COUNTY / CITY ORDINANCE
SRP,04/12/2017 12:00:00 AM,0111,171020018,,OWS,OUT WITH SUBJECT,4,OFFICER,HRI,1,2017,1,3 Wed,,2017_04,"(38.45019272315675, -122.69253555920696)",OUT WITH SUBJECT
SRP,12/01/2016 12:00:00 AM,0833,163360074,,SLEEPER,SUBJ SLEEPING,1,PHONE,HRI,8,2016,1,4 Thu,,2016_12,"(38.45918599153348, -122.73085331991605)",SUBJ SLEEPING
SRP,06/07/2017 12:00:00 AM,2210,171580346,,CO,COUNTY / CITY ORDINANCE,7,PHONE,HRI,22,2017,1,3 Wed,,2017_06,"(38.4051158264376, -122.72240699737996)",COUNTY / CITY ORDINANCE
SRP,12/27/2016 12:00:00 AM,2213,163620332,,415N,DISTURBANCE NOISE GENERAL,3,PHONE,HRI,22,2016,1,2 Tue,,2016_12,"(38.46676726039512, -122.76070628099413)",OTHER
SRP,08/12/2017 12:00:00 AM,0917,172240102,,CO,COUNTY / CITY ORDINANCE,3,PHONE,HRI,9,2017,1,6 Sat,,2017_08,"(38.459351337446954, -122.75804647793169)",COUNTY / CITY ORDINANCE
SRP,03/27/2017 12:00:00 AM,2145,170860331,,CO,COUNTY / CITY ORDINANCE,8,PHONE,HRI,21,2017,1,1 Mon,,2017_03,"(38.41138390147002, -122.71462130847836)",COUNTY / CITY ORDINANCE
SRP,03/23/2017 12:00:00 AM,0847,170820084,,UNWANTED,UNWANTED GUEST,6,PHONE,HRI,8,2017,1,4 Thu,,2017_03,"(38.444294965366005, -122.68737718062071)",UNWANTED GUEST
SRP,03/16/2017 12:00:00 AM,0953,170750099,,CO,COUNTY / CITY ORDINANCE,6,PHONE,HRI,9,2017,1,4 Thu,,2017_03,"(38.45794162943269, -122.67116465389022)",COUNTY / CITY ORDINANCE
SRP,07/29/2017 12:00:00 AM,0002,172100001,,T,TRAFFIC STOP,2,OFFICER,HRI,0,2017,1,6 Sat,,2017_07,"(38.453363731561474, -122.71739126695938)",OTHER
SRP,08/15/2017 12:00:00 AM,0819,172270071,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,8,2017,1,2 Tue,,2017_08,"(38.449159202490975, -122.72930515193445)",COUNTY / CITY ORDINANCE
SRP,04/24/2017 12:00:00 AM,2044,171140312,,T,TRAFFIC STOP,5,OFFICER,HRI,20,2017,1,1 Mon,,2017_04,"(38.42915361571396, -122.74369291185818)",OTHER
SRP,12/08/2016 12:00:00 AM,2319,163430346,,CO,COUNTY / CITY ORDINANCE,6,PHONE,HRI,23,2016,1,4 Thu,,2016_12,"(38.433304003183984, -122.66940772785459)",COUNTY / CITY ORDINANCE
SRP,07/12/2017 12:00:00 AM,0713,171930057,,1062,MEET CITIZEN,9,PHONE,HRI,7,2017,1,3 Wed,,2017_07,"(38.44060847304587, -122.70357684417716)",OTHER
SRP,01/22/2017 12:00:00 AM,1531,170220162,,1017,SECURITYCHECK,9,OFFICER,HRI,15,2017,1,0 Sun,,2017_01,"(38.44005421050568, -122.71023996099531)",SECURITYCHECK
SRP,01/19/2017 12:00:00 AM,2156,170190333,,OWS,OUT WITH SUBJECT,6,OFFICER,HRI,21,2017,1,4 Thu,,2017_01,"(38.43456421098784, -122.68721378311194)",OUT WITH SUBJECT
SRP,07/22/2017 12:00:00 AM,0154,172030043,,1017,SECURITYCHECK,2,OFFICER,HRI,1,2017,1,6 Sat,,2017_07,"(38.46071325430904, -122.72203662443177)",SECURITYCHECK
SRP,02/03/2017 12:00:00 AM,2050,170340337,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,20,2017,1,5 Fri,,2017_02,"(38.47970450257794, -122.73811980588566)",OUT WITH SUBJECT
SRP,03/14/2017 12:00:00 AM,0546,170730038,,314R,INDECENT EXPOSURE REPORT,6,PHONE,HRI,5,2017,1,2 Tue,,2017_03,"(38.4437990464666, -122.70135967505665)",OTHER
SRP,04/23/2017 12:00:00 AM,0918,171130103,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,9,2017,1,0 Sun,,2017_04,"(38.462302450118194, -122.72434725051966)",OUT WITH SUBJECT
SRP,01/28/2017 12:00:00 AM,1741,170280240,170001233,1066,SUSPICIOUS PERSON,9,PHONE,HRI,17,2017,1,6 Sat,,2017_01,"(38.43494287632938, -122.7027809535591)",SUSPICIOUS PERSON
SRP,03/29/2017 12:00:00 AM,1433,170880223,,UNWANTED,UNWANTED GUEST,9,PHONE,HRI,14,2017,1,3 Wed,,2017_03,"(38.441908998448426, -122.72375650474957)",UNWANTED GUEST
SRP,02/25/2017 12:00:00 AM,1651,170560197,,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,16,2017,1,6 Sat,,2017_02,"(38.48081416114535, -122.7376456892616)",UNWANTED GUEST
SRP,06/11/2017 12:00:00 AM,0006,171620002,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,0,2017,1,0 Sun,,2017_06,"(38.45734883147884, -122.70792887371194)",OUT WITH SUBJECT
SRP,07/02/2017 12:00:00 AM,1959,171830266,,1033,ALARM,8,PHONE,HRI,19,2017,1,0 Sun,,2017_07,"(38.4137442601068, -122.70633144370638)",OTHER
SRP,01/18/2017 12:00:00 AM,1938,170180238,,415U,DISTURBANCE UNWANTED GUEST,1,PHONE,HRI,19,2017,1,3 Wed,,2017_01,"(38.455141587093806, -122.73035099232816)",DISTURBANCE UNWANTED GUEST
SRP,12/13/2016 12:00:00 AM,1844,163480404,,415U,DISTURBANCE UNWANTED GUEST,5,PHONE,HRI,18,2016,1,2 Tue,,2016_12,"(38.433622135707786, -122.72673777587873)",DISTURBANCE UNWANTED GUEST
SRP,06/30/2017 12:00:00 AM,1433,171810211,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,14,2017,1,5 Fri,,2017_06,"(38.43436960037504, -122.71874720449728)",OUT WITH SUBJECT
SRP,05/03/2017 12:00:00 AM,2133,171230333,,CO,COUNTY / CITY ORDINANCE,6,PHONE,HRI,21,2017,1,3 Wed,,2017_05,"(38.44236363526399, -122.6650094938063)",COUNTY / CITY ORDINANCE
SRP,12/29/2016 12:00:00 AM,1849,163640300,,1066,SUSPICIOUS PERSON,2,PHONE,HRI,18,2016,1,4 Thu,,2016_12,"(38.443469995160406, -122.70669155794059)",SUSPICIOUS PERSON
SRP,05/26/2017 12:00:00 AM,1528,171460302,,1066,SUSPICIOUS PERSON,1,PHONE,HRI,15,2017,1,5 Fri,,2017_05,"(38.459904460097526, -122.7283985433917)",SUSPICIOUS PERSON
SRP,06/15/2017 12:00:00 AM,0932,171660124,,SLEEPER,SUBJ SLEEPING,1,PHONE,HRI,9,2017,1,4 Thu,,2017_06,"(38.4602733125243, -122.72999832758086)",SUBJ SLEEPING
SRP,07/20/2017 12:00:00 AM,2057,172010331,,488JO,PETTY THEFT JUST OCCURRED,1,PHONE,HRI,20,2017,1,4 Thu,,2017_07,"(38.47807749613004, -122.73575202601403)",OTHER
SRP,06/01/2017 12:00:00 AM,1141,171520205,,MD,MAN DOWN,9,PHONE,HRI,11,2017,1,4 Thu,,2017_06,"(38.44193440270094, -122.7170391249932)",MAN DOWN
SRP,03/26/2017 12:00:00 AM,1433,170850145,,415,DISTURBANCE,9,PHONE,HRI,14,2017,1,0 Sun,,2017_03,"(38.43870389884352, -122.71368994743042)",DISTURBANCE
SRP,07/18/2017 12:00:00 AM,0751,171990044,,SLEEPER,SUBJ SLEEPING,9,PHONE,HRI,7,2017,1,2 Tue,,2017_07,"(38.433977371938816, -122.71202288314579)",SUBJ SLEEPING
SRP,02/26/2017 12:00:00 AM,1916,170570231,170002675,415U,DISTURBANCE UNWANTED GUEST,6,PHONE,HRI,19,2017,1,0 Sun,,2017_02,"(38.43737547194625, -122.68082387274487)",DISTURBANCE UNWANTED GUEST
SRP,06/20/2017 12:00:00 AM,0723,171710055,,UNWANTED,UNWANTED GUEST,8,PHONE,HRI,7,2017,1,2 Tue,,2017_06,"(38.44326693297065, -122.688474115018)",UNWANTED GUEST
SRP,02/05/2017 12:00:00 AM,0334,170360030,,UNWANTED,UNWANTED GUEST,1,PHONE,HRI,3,2017,1,0 Sun,,2017_02,"(38.4714112040522, -122.74033247798606)",UNWANTED GUEST
SRP,12/15/2016 12:00:00 AM,2009,163500268,160016814,415DR,DISTURBANCE DOMESTIC REPORT,1,PHONE,HRI,20,2016,1,4 Thu,,2016_12,"(38.42127236214749, -122.72253534839315)",OTHER
SRP,07/23/2017 12:00:00 AM,0808,172040072,,MD,MAN DOWN,9,PHONE,HRI,8,2017,1,0 Sun,,2017_07,"(38.43870389884352, -122.71368994743042)",MAN DOWN
SRP,05/22/2017 12:00:00 AM,2109,171420345,,1125,TRAFFIC HAZARD,7,PHONE,HRI,21,2017,1,1 Mon,,2017_05,"(38.42076378465016, -122.71733989256914)",OTHER
SRP,07/05/2017 12:00:00 AM,1527,171860263,,FPROP,FOUND PROPERTY,2,PHONE,HRI,15,2017,1,3 Wed,,2017_07,"(38.44979781203581, -122.722502500757)",OTHER
SRP,07/13/2017 12:00:00 AM,1956,171940415,,1066,SUSPICIOUS PERSON,4,PHONE,HRI,19,2017,1,4 Thu,,2017_07,"(38.450530814731465, -122.68972435886351)",SUSPICIOUS PERSON
SRP,11/13/2016 12:00:00 AM,1559,163180194,,OWS,OUT WITH SUBJECT,7,OFFICER,HRI,15,2016,1,0 Sun,,2016_11,"(38.42574761127722, -122.76859515375419)",OUT WITH SUBJECT
SRP,02/16/2017 12:00:00 AM,0854,170470068,,SLEEPER,SUBJ SLEEPING,1,PHONE,HRI,8,2017,1,4 Thu,,2017_02,"(38.47930913774579, -122.73509399277219)",SUBJ SLEEPING
SRP,12/07/2016 12:00:00 AM,1558,163420173,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,15,2016,1,3 Wed,,2016_12,"(38.46069549009659, -122.72531232836556)",COUNTY / CITY ORDINANCE
SRP,11/15/2016 12:00:00 AM,1028,163200112,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,10,2016,1,2 Tue,,2016_11,"(38.47284264480653, -122.73547805408529)",COUNTY / CITY ORDINANCE
SRP,02/01/2017 12:00:00 AM,1425,170320234,,602,TRESPASS,9,PHONE,HRI,14,2017,1,3 Wed,,2017_02,"(38.441056036431355, -122.72359075199198)",OTHER
SRP,02/01/2017 12:00:00 AM,0857,170320094,,CO,COUNTY / CITY ORDINANCE,9,OFFICER,HRI,8,2017,1,3 Wed,,2017_02,"(38.43913882970056, -122.71883356855615)",COUNTY / CITY ORDINANCE
SRP,02/06/2017 12:00:00 AM,2019,170370293,,415U,DISTURBANCE UNWANTED GUEST,2,PHONE,HRI,20,2017,1,1 Mon,,2017_02,"(38.46069549009659, -122.72531232836556)",DISTURBANCE UNWANTED GUEST
SRP,04/22/2017 12:00:00 AM,1046,171120136,,CO,COUNTY / CITY ORDINANCE,4,PHONE,HRI,10,2017,1,6 Sat,,2017_04,"(38.453202088619186, -122.6819524259518)",COUNTY / CITY ORDINANCE
SRP,03/05/2017 12:00:00 AM,1747,170640227,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,17,2017,1,0 Sun,,2017_03,"(38.44032245010557, -122.72102062505091)",SUSPICIOUS PERSON
SRP,06/27/2017 12:00:00 AM,0804,171780065,,UNWANTED,UNWANTED GUEST,5,PHONE,HRI,8,2017,1,2 Tue,,2017_06,"(38.43225013305297, -122.72658069505209)",UNWANTED GUEST
SRP,12/22/2016 12:00:00 AM,0712,163570047,,LF,LAW ENFORCEMENT AND FIRE RELATED EVENT,2,OFFICER,HRI,7,2016,1,4 Thu,,2016_12,"(38.463474820670896, -122.71732863652257)",OTHER
SRP,07/06/2017 12:00:00 AM,1124,171870174,,UNWANTED,UNWANTED GUEST,9,PHONE,HRI,11,2017,1,4 Thu,,2017_07,"(38.44032245010557, -122.72102062505091)",UNWANTED GUEST
SRP,01/12/2017 12:00:00 AM,1535,170120292,,1154O,SUSPICIOUS VEH OCCUPIED,4,OFFICER,HRI,15,2017,1,4 Thu,,2017_01,"(38.4597863692317, -122.70582966643762)",SUSPICIOUS VEH OCCUPIED
SRP,07/19/2017 12:00:00 AM,1623,172000281,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,16,2017,1,3 Wed,,2017_07,"(38.439297847858036, -122.72195644951235)",OUT WITH SUBJECT
SRP,11/11/2016 12:00:00 AM,0312,163160032,,1154O,SUSPICIOUS VEH OCCUPIED,9,PHONE,HRI,3,2016,1,5 Fri,,2016_11,"(38.435664565308095, -122.71937118398026)",SUSPICIOUS VEH OCCUPIED
SRP,01/26/2017 12:00:00 AM,1655,170260319,,415U,DISTURBANCE UNWANTED GUEST,8,PHONE,HRI,16,2017,1,4 Thu,,2017_01,"(38.40686445917893, -122.71543811845625)",DISTURBANCE UNWANTED GUEST
SRP,11/26/2016 12:00:00 AM,0928,163310086,,1066,SUSPICIOUS PERSON,8,PHONE,HRI,9,2016,1,6 Sat,,2016_11,"(38.41803511236426, -122.70920099719747)",SUSPICIOUS PERSON
SRP,08/03/2017 12:00:00 AM,1802,172150350,,FU,FOLLOW UP / INVESTIGATE,9,PHONE,HRI,18,2017,1,4 Thu,,2017_08,"(38.44060847304587, -122.70357684417716)",OTHER
SRP,02/04/2017 12:00:00 AM,0935,170350095,,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,9,2017,1,6 Sat,,2017_02,"(38.438958049336065, -122.71920183347349)",OUT WITH SUBJECT
SRP,04/08/2017 12:00:00 AM,2034,170980272,170004663,PROB,PROBATION SEARCH,1,OFFICER,HRI,20,2017,1,6 Sat,,2017_04,"(38.46413797432909, -122.72765237846026)",OTHER
SRP,01/13/2017 12:00:00 AM,0941,170130096,,1017,SECURITYCHECK,6,OFFICER,HRI,9,2017,1,5 Fri,,2017_01,"(38.448973798486854, -122.68835100996182)",SECURITYCHECK
SRP,05/29/2017 12:00:00 AM,0216,171490011,,1017,SECURITYCHECK,9,PHONE,HRI,2,2017,1,1 Mon,,2017_05,"(38.44259716888393, -122.71776502873607)",SECURITYCHECK
SRP,03/09/2017 12:00:00 AM,1911,170680332,,1066,SUSPICIOUS PERSON,2,PHONE,HRI,19,2017,1,4 Thu,,2017_03,"(38.460062576716545, -122.71849226735549)",SUSPICIOUS PERSON
SRP,12/16/2016 12:00:00 AM,1115,163510097,,UNWANTED,UNWANTED GUEST,9,PHONE,HRI,11,2016,1,5 Fri,,2016_12,"(38.44032245010557, -122.72102062505091)",UNWANTED GUEST
SRP,06/27/2017 12:00:00 AM,0748,171780059,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,7,2017,1,2 Tue,,2017_06,"(38.46528661361389, -122.7178602439349)",OUT WITH SUBJECT
SRP,03/06/2017 12:00:00 AM,2156,170650381,,1066,SUSPICIOUS PERSON,,OFFICER,HRI,21,2017,1,1 Mon,,2017_03,"(38.42894043576985, -122.73235934261581)",SUSPICIOUS PERSON
SRP,02/14/2017 12:00:00 AM,0716,170450054,,OWS,OUT WITH SUBJECT,1,OFFICER,HRI,7,2017,1,2 Tue,,2017_02,"(38.4602515631066, -122.7308327874093)",OUT WITH SUBJECT
SRP,01/19/2017 12:00:00 AM,1453,170190229,,SLEEPER,SUBJ SLEEPING,9,PHONE,HRI,14,2017,1,4 Thu,,2017_01,"(38.441461086146035, -122.71142707514544)",SUBJ SLEEPING
SRP,03/06/2017 12:00:00 AM,0804,170650051,,CO,COUNTY / CITY ORDINANCE,2,PHONE,HRI,8,2017,1,1 Mon,,2017_03,"(38.463627712273244, -122.72451435821074)",COUNTY / CITY ORDINANCE
SRP,08/12/2017 12:00:00 AM,0923,172240105,,UNWANTED,UNWANTED GUEST,2,PHONE,HRI,9,2017,1,6 Sat,,2017_08,"(38.463474820670896, -122.71732863652257)",UNWANTED GUEST
SRP,06/02/2017 12:00:00 AM,1641,171530250,,415U,DISTURBANCE UNWANTED GUEST,9,PHONE,HRI,16,2017,1,5 Fri,,2017_06,"(38.4432643350121, -122.71556855510876)",DISTURBANCE UNWANTED GUEST
SRP,07/15/2017 12:00:00 AM,0026,171960014,,OWS,OUT WITH SUBJECT,2,OFFICER,HRI,0,2017,1,6 Sat,,2017_07,"(38.4596603970222, -122.71825423515675)",OUT WITH SUBJECT
SRP,02/21/2017 12:00:00 AM,1050,170520151,,594JO,VANDALISM JUST OCCURRED,9,PHONE,HRI,10,2017,1,2 Tue,,2017_02,"(38.44089799451841, -122.71368043344268)",OTHER
SRP,03/14/2017 12:00:00 AM,1750,170730329,,FD,FLAGGED DOWN BY CITIZEN,1,OFFICER,HRI,17,2017,1,2 Tue,,2017_03,"(38.477123804102455, -122.73932624781679)",OTHER
SRP,12/15/2016 12:00:00 AM,0721,163500033,,1066,SUSPICIOUS PERSON,9,PHONE,HRI,7,2016,1,4 Thu,,2016_12,"(38.43778303348692, -122.71117400627791)",SUSPICIOUS PERSON
SRP,06/07/2017 12:00:00 AM,0857,171580069,,CO,COUNTY / CITY ORDINANCE,1,PHONE,HRI,8,2017,1,3 Wed,,2017_06,"(38.47131400413952, -122.73144544184301)",COUNTY / CITY ORDINANCE
SRP,01/11/2017 12:00:00 AM,1223,170110173,170000433,OWS,OUT WITH SUBJECT,9,OFFICER,HRI,12,2017,1,3 Wed,,2017_01,"(38.44184777990766, -122.72476143460013)",OUT WITH SUBJECT
SRP,07/12/2017 12:00:00 AM,1207,171930185,,1017,SECURITYCHECK,1,OFFICER,HRI,12,2017,1,3 Wed,,2017_07,"(38.47807389328548, -122.73415905955551)",SECURITYCHECK
SRP,07/18/2017 12:00:00 AM,1848,171990359,,CO,COUNTY / CITY ORDINANCE,5,PHONE,HRI,18,2017,1,2 Tue,,2017_07,"(38.43182043162831, -122.74191231489891)",COUNTY / CITY ORDINANCE
SRP,03/13/2017 12:00:00 AM,2151,170720285,,647F,DRUNK IN PUBLIC,6,PHONE,HRI,21,2017,1,1 Mon,,2017_03,"(38.4437990464666, -122.70135967505665)",OTHER
SRP,08/04/2017 12:00:00 AM,0743,172160083,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,7,2017,1,5 Fri,,2017_08,"(38.44199664527717, -122.73207414689668)",OUT WITH SUBJECT
SRP,07/26/2017 12:00:00 AM,1516,172070266,170009731,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,15,2017,1,3 Wed,,2017_07,"(38.43258199791884, -122.74390313311513)",OUT WITH SUBJECT
SRP,11/29/2016 12:00:00 AM,1022,163340121,,1154O,SUSPICIOUS VEH OCCUPIED,1,PHONE,HRI,10,2016,1,2 Tue,,2016_11,"(38.46883380988099, -122.74358552508367)",SUSPICIOUS VEH OCCUPIED
SRP,11/16/2016 12:00:00 AM,0855,163210085,,CTW,CHECK THE WELFARE,9,PHONE,HRI,8,2016,1,3 Wed,,2016_11,"(38.438947357305544, -122.7071426125603)",CHECK THE WELFARE
SRP,06/18/2017 12:00:00 AM,1155,171690139,,647F,DRUNK IN PUBLIC,5,PHONE,HRI,11,2017,1,0 Sun,,2017_06,"(38.43018978862661, -122.75749636059261)",OTHER
SRP,05/06/2017 12:00:00 AM,1608,171260211,,1017,SECURITYCHECK,2,OFFICER,HRI,16,2017,1,6 Sat,,2017_05,"(38.46071325430904, -122.72203662443177)",SECURITYCHECK
SRP,07/11/2017 12:00:00 AM,0948,171920146,,1017,SECURITYCHECK,1,OFFICER,HRI,9,2017,1,2 Tue,,2017_07,"(38.471242577630484, -122.73275106683892)",SECURITYCHECK
SRP,04/06/2017 12:00:00 AM,2331,170960413,,OWS,OUT WITH SUBJECT,5,OFFICER,HRI,23,2017,1,4 Thu,,2017_04,"(38.42901374909752, -122.74110123042435)",OUT WITH SUBJECT
SRP,06/07/2017 12:00:00 AM,0756,171580053,,CTW,CHECK THE WELFARE,1,PHONE,HRI,7,2017,1,3 Wed,,2017_06,"(38.463317109878844, -122.72762306353592)",CHECK THE WELFARE
SRP,02/09/2017 12:00:00 AM,0404,170400020,,CTW,CHECK THE WELFARE,9,PHONE,HRI,4,2017,1,4 Thu,,2017_02,"(38.44060173812669, -122.72114913399338)",CHECK THE WELFARE
SRP,07/31/2017 12:00:00 AM,1605,172120280,,FPROP,FOUND PROPERTY,5,PHONE,HRI,16,2017,1,1 Mon,,2017_07,"(38.44140625804329, -122.74751438740545)",OTHER
SRP,03/12/2017 12:00:00 AM,0746,170710071,,1154,SUSPICIOUS VEHICLE,5,OFFICER,HRI,7,2017,1,0 Sun,,2017_03,"(38.42915361571396, -122.74369291185818)",SUSPICIOUS VEHICLE
SRP,05/14/2017 12:00:00 AM,1657,171340193,,UNWANTED,UNWANTED GUEST,9,PHONE,HRI,16,2017,1,0 Sun,,2017_05,"(38.441600879342275, -122.71191378184722)",UNWANTED GUEST
SRP,06/19/2017 12:00:00 AM,0805,171700068,,UNWANTED,UNWANTED GUEST,2,PHONE,HRI,8,2017,1,1 Mon,,2017_06,"(38.46155660492562, -122.71713126397778)",UNWANTED GUEST
SRP,05/29/2017 12:00:00 AM,2311,171490267,,CO,COUNTY / CITY ORDINANCE,9,PHONE,HRI,23,2017,1,1 Mon,,2017_05,"(38.44065611816197, -122.71327301227174)",COUNTY / CITY ORDINANCE
